page_id,url_key
109174167353448,https://raw.githubusercontent.com/Thepilli/political_ads/refs/heads/main/ad_data/109174167353448_logo.png
109207234551285,https://raw.githubusercontent.com/Thepilli/political_ads/refs/heads/main/ad_data/109207234551285_logo.png
109213187226618,https://raw.githubusercontent.com/Thepilli/political_ads/refs/heads/main/ad_data/109213187226618_logo.png
109216570900868,https://raw.githubusercontent.com/Thepilli/political_ads/refs/heads/main/ad_data/109216570900868_logo.png
109289851902201,https://raw.githubusercontent.com/Thepilli/political_ads/refs/heads/main/ad_data/109289851902201_logo.png
109323929038,https://raw.githubusercontent.com/Thepilli/political_ads/refs/heads/main/ad_data/109323929038_logo.png
109389881807545,https://raw.githubusercontent.com/Thepilli/political_ads/refs/heads/main/ad_data/109389881807545_logo.png
109422221916456,https://raw.githubusercontent.com/Thepilli/political_ads/refs/heads/main/ad_data/109422221916456_logo.png
109426895534368,https://raw.githubusercontent.com/Thepilli/political_ads/refs/heads/main/ad_data/109426895534368_logo.png
109439037995005,https://raw.githubusercontent.com/Thepilli/political_ads/refs/heads/main/ad_data/109439037995005_logo.png
109465215069581,https://raw.githubusercontent.com/Thepilli/political_ads/refs/heads/main/ad_data/109465215069581_logo.png
109494207500308,https://raw.githubusercontent.com/Thepilli/political_ads/refs/heads/main/ad_data/109494207500308_logo.png
109501160564065,https://raw.githubusercontent.com/Thepilli/political_ads/refs/heads/main/ad_data/109501160564065_logo.png
109510844114220,https://raw.githubusercontent.com/Thepilli/political_ads/refs/heads/main/ad_data/109510844114220_logo.png
109787574497667,https://raw.githubusercontent.com/Thepilli/political_ads/refs/heads/main/ad_data/109787574497667_logo.png
109901507912958,https://raw.githubusercontent.com/Thepilli/political_ads/refs/heads/main/ad_data/109901507912958_logo.png
109909211968977,https://raw.githubusercontent.com/Thepilli/political_ads/refs/heads/main/ad_data/109909211968977_logo.png
109926111710180,https://raw.githubusercontent.com/Thepilli/political_ads/refs/heads/main/ad_data/109926111710180_logo.png
109939320669613,https://raw.githubusercontent.com/Thepilli/political_ads/refs/heads/main/ad_data/109939320669613_logo.png
110141981668594,https://raw.githubusercontent.com/Thepilli/political_ads/refs/heads/main/ad_data/110141981668594_logo.png
